1	-0.0898076	0.113527	-0.137333	0.0564677	-0.0702651	0.108496	0.103823	0.230126
-0.0898076	1	-0.695636	0.715467	-0.575055	0.414822	-0.145311	0.325014	-0.0723352
0.113527	-0.695636	1	-0.812152	0.837658	-0.636582	0.376508	-0.222357	-0.0955806
-0.137333	0.715467	-0.812152	1	-0.786728	0.779509	-0.517602	0.249436	-0.0349785
0.0564677	-0.575055	0.837658	-0.786728	1	-0.823298	0.595737	-0.451801	0.0477619
-0.0702651	0.414822	-0.636582	0.779509	-0.823298	1	-0.828745	0.555186	-0.272387
0.108496	-0.145311	0.376508	-0.517602	0.595737	-0.828745	1	-0.644358	0.438597
0.103823	0.325014	-0.222357	0.249436	-0.451801	0.555186	-0.644358	1	-0.634782
0.230126	-0.0723352	-0.0955806	-0.0349785	0.0477619	-0.272387	0.438597	-0.634782	1
