1	0.101941	-0.0370274	0.143833	-0.0144014	-0.309459	-0.291507	-0.198066	-0.376178
0.101941	1	0.0792383	0.0569006	-0.101968	-0.375392	0.168874	0.115653	0.111365
-0.0370274	0.0792383	1	0.257603	-0.0501048	-0.180873	-0.153571	0.430158	0.136257
0.143833	0.0569006	0.257603	1	0.449653	0.0397954	-0.14483	0.109175	0.172317
-0.0144014	-0.101968	-0.0501048	0.449653	1	0.440868	-0.115433	-0.09744	-0.0504525
-0.309459	-0.375392	-0.180873	0.0397954	0.440868	1	0.0497077	-0.20018	0.0467764
-0.291507	0.168874	-0.153571	-0.14483	-0.115433	0.0497077	1	0.114241	-0.174039
-0.198066	0.115653	0.430158	0.109175	-0.09744	-0.20018	0.114241	1	0.436371
-0.376178	0.111365	0.136257	0.172317	-0.0504525	0.0467764	-0.174039	0.436371	1
