0.83445	-0.24255
0.99919	-0.194355
0.973876	-0.100498
0.943324	-0.0499149
1.06161	-0.435654
0.856025	-0.25089
1.03919	-0.230397
0.712033	-0.276465
0.788569	-0.230222
1.05118	-0.297399
1.01274	-0.183911
0.995592	-0.307632
1.07998	-0.454814
1.04287	-0.392208
0.856588	-0.374793
1.84138	-1.69556
2.24603	-2.5018
1.75778	-1.4007
2.62158	-2.89121
2.43777	-2.57695
2.06231	-2.13158
2.13285	-2.35969
1.97715	-2.22323
2.62392	-3.22804
2.45091	-2.83256
2.31883	-2.56508
2.444	-2.91955
2.49163	-3.10419
2.59719	-3.38334
2.7158	-3.45573
2.79477	-3.49722
2.75999	-3.55696
2.88295	-3.72293
2.51187	-3.16999
2.60895	-3.27783
2.54708	-3.22991
1.79788	-1.62681
2.09637	-1.83466
1.94339	-1.81623
1.77551	-1.77467
1.73301	-1.78595
2.06793	-2.29001
2.0437	-2.42439
1.5105	-1.67572
1.65725	-1.88247
1.44081	-1.51251
1.16401	-1.1435
0.649515	-0.636483
0.770314	-1.00537
1.11958	-1.5991
0.810614	-1.25907
0.413364	-0.858316
0.353569	-0.788042
0.334425	-0.832742
0.400519	-0.933933
0.446023	-0.997895
0.611182	-1.19445
1.04814	-1.57158
1.18167	-1.50105
0.893031	-1.07433
1.17197	-1.35272
1.56142	-1.92538
1.85189	-2.47486
2.03775	-2.80217
2.02438	-2.7019
2.1992	-2.94833
2.22448	-2.97202
1.85304	-2.05673
1.84564	-1.57863
2.01569	-1.75213
1.74873	-1.35465
1.53479	-1.13367
1.49531	-1.05407
1.16155	-0.794564
0.966079	-0.825721
0.490321	-0.470016
0.162052	-0.476671
-0.340873	-0.321009
-0.331543	-0.573883
-0.069954	-0.521461
0.129675	-0.757976
0.0971479	-0.576236
0.285042	-0.515788
0.456477	-0.445438
0.383487	-0.337592
0.604737	-0.564447
0.999617	-1.01661
1.3139	-1.42878
1.57044	-1.6803
2.03727	-2.05823
1.78486	-1.84755
1.85379	-1.67018
1.84702	-1.64918
1.40075	-1.01332
0.282491	-0.373434
0.304276	-0.385865
0.327261	-0.361184
0.316456	-0.26096
0.190927	-0.0294273
0.00403761	0.15826
0.157272	-0.195298
0.521126	-0.635875
0.704865	-0.419763
1.00508	-0.726738
0.784623	-0.653703
2.30548	-2.50233
2.57201	-2.71324
2.13946	-2.14751
0.542809	-0.779848
0.905991	-0.947045
1.65545	-1.41526
2.421	-2.59032
2.59421	-2.84575
2.04989	-1.86569
1.53752	-1.16637
0.976278	-1.02094
0.936821	-1.06912
0.718615	-0.47717
0.416749	-0.0399662
0.17095	0.0899501
0.146758	0.272072
0.258363	0.159602
0.640555	0.475961
0.862693	0.376865
0.896704	0.491475
0.826738	0.109029
0.9203	-0.0120773
0.642048	-0.322608
0.63258	-0.443643
0.837047	-0.400002
0.989363	-0.424915
0.944868	-0.124094
1.05727	-0.354889
0.82805	-0.301271
0.919576	-0.476286
0.688226	-0.351611
0.467828	-0.405142
0.965099	-0.605789
1.50683	-1.6834
1.64582	-1.90606
1.32869	-1.57276
1.07874	-0.787394
0.509046	-0.30213
0.697466	-0.522995
1.31235	-1.13976
1.1959	-0.999718
1.3607	-1.24959
1.4696	-1.37325
1.69356	-1.6329
1.68645	-1.66023
1.17103	-0.949835
1.16125	-0.789741
1.5682	-1.02178
1.62708	-0.841255
2.1016	-1.37234
2.20028	-1.37504
2.16967	-0.958916
2.19956	-1.25256
2.45891	-1.48263
2.42442	-1.2395
1.58907	-0.6669
1.6121	-1.03174
1.24861	-0.742656
1.37624	-0.93312
1.4923	-1.04751
1.63819	-1.29215
1.11761	-0.751293
0.790191	-0.53717
0.652917	-0.473397
0.931012	-0.785485
1.08113	-0.982055
1.39348	-1.46831
1.27877	-1.34764
1.23264	-1.42282
1.25279	-1.39048
1.49599	-1.37826
1.81074	-1.61457
1.9075	-1.66646
2.25327	-1.64611
1.48939	-0.8347
2.12614	-1.47499
3.34644	-3.0141
2.12973	-1.32894
1.71179	-1.17364
1.63651	-1.09218
2.525	-1.86249
2.02429	-1.2006
1.90475	-0.869265
1.83979	-1.30517
1.42801	-0.723941
1.46633	-0.873169
1.2238	-0.730751
1.22811	-0.729945
1.29961	-0.963712
1.1788	-0.54976
1.13778	-0.438452
1.00052	-0.24891
1.0381	-0.0973025
1.18754	-0.267964
0.959991	-0.292989
1.15957	-0.568395
0.959748	-0.187628
0.973164	-0.221235
